ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
30696,56,C2B,Airlines,18,SINGAPORE,Online,60,F,72,Silver Plan,1
46854,37,EPX,Travel Agency,0,THAILAND,Online,62,,80,Cancellation Plan,0
19545,36,EPX,Travel Agency,0,VIET NAM,Online,4,,20,2 way Comprehensive Plan,0
36693,50,EPX,Travel Agency,0,UNITED STATES,Online,45,,80,Cancellation Plan,0
25596,36,EPX,Travel Agency,0,MALAYSIA,Online,4,,10,Cancellation Plan,0
28519,22,ADM,Travel Agency,28.5,FRANCE,Online,28,,-75,Value Plan,0
37744,67,C2B,Airlines,13.38,SINGAPORE,Online,55,M,53.5,Bronze Plan,1
39272,26,C2B,Airlines,10.5,SINGAPORE,Online,15,M,42,Silver Plan,1
39036,28,CWT,Travel Agency,17.82,MALAYSIA,Online,12,,29.7,Rental Vehicle Excess Insurance,1
51818,53,JZI,Airlines,7.7,VIET NAM,Online,18,M,22,Basic Plan,0
57173,22,C2B,Airlines,54.9,SINGAPORE,Online,121,M,219.6,Silver Plan,0
54657,27,EPX,Travel Agency,0,VIET NAM,Online,46,,20,1 way Comprehensive Plan,0
13283,36,EPX,Travel Agency,0,HONG KONG,Online,7,,21,2 way Comprehensive Plan,0
48331,29,EPX,Travel Agency,0,THAILAND,Online,52,,10,Cancellation Plan,0
46198,58,EPX,Travel Agency,0,UNITED STATES,Online,14,,29,Cancellation Plan,0
51858,42,C2B,Airlines,5.63,SINGAPORE,Online,4,M,22.5,Silver Plan,0
32718,45,C2B,Airlines,46.96,SINGAPORE,Online,372,M,187.85,Annual Silver Plan,1
4055,48,ART,Airlines,12.17,VIET NAM,Online,123,M,34.78,24 Protect,0
18559,26,C2B,Airlines,9.59,SINGAPORE,Online,10,F,38.35,Bronze Plan,1
30008,36,C2B,Airlines,25.13,SINGAPORE,Online,32,F,100.5,Silver Plan,0
38979,35,C2B,Airlines,4.25,SINGAPORE,Online,19,F,17,Bronze Plan,1
49297,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,81,,43,Cancellation Plan,0
55192,30,C2B,Airlines,54,SINGAPORE,Online,367,M,216,Annual Silver Plan,0
11996,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,7,,13,Cancellation Plan,0
9140,36,EPX,Travel Agency,0,HONG KONG,Online,29,,21,2 way Comprehensive Plan,0
43185,40,JZI,Airlines,7.7,THAILAND,Online,6,M,22,Basic Plan,0
42333,36,EPX,Travel Agency,0,CHINA,Online,18,,20,1 way Comprehensive Plan,0
42795,33,JZI,Airlines,10.5,MALAYSIA,Online,28,M,30,Basic Plan,0
18015,30,EPX,Travel Agency,0,INDONESIA,Online,9,,20,2 way Comprehensive Plan,0
39012,31,CWT,Travel Agency,35.64,AUSTRALIA,Online,46,,59.4,Rental Vehicle Excess Insurance,1
965,36,EPX,Travel Agency,0,MALAYSIA,Online,6,,20,2 way Comprehensive Plan,0
45699,34,JZI,Airlines,15.75,CHINA,Online,5,M,45,Value Plan,0
53396,36,CWT,Travel Agency,23.76,MALAYSIA,Online,19,,39.6,Rental Vehicle Excess Insurance,0
61294,35,EPX,Travel Agency,0,INDIA,Online,60,,28,2 way Comprehensive Plan,0
20616,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,33,,57,2 way Comprehensive Plan,0
35131,36,EPX,Travel Agency,0,MALAYSIA,Online,7,,20,2 way Comprehensive Plan,0
37040,30,EPX,Travel Agency,0,MALAYSIA,Online,4,,14,Cancellation Plan,0
27042,61,EPX,Travel Agency,0,HONG KONG,Online,19,,10,Cancellation Plan,0
6540,48,KML,Travel Agency,8.36,INDONESIA,Online,59,F,22,Value Plan,0
37594,27,C2B,Airlines,15.88,SINGAPORE,Online,20,F,63.5,Silver Plan,0
18199,37,EPX,Travel Agency,0,INDONESIA,Online,6,,51,2 way Comprehensive Plan,0
45410,36,EPX,Travel Agency,0,THAILAND,Online,9,,20,2 way Comprehensive Plan,0
5822,26,CWT,Travel Agency,11.88,AUSTRALIA,Online,11,,0,Rental Vehicle Excess Insurance,0
9348,36,EPX,Travel Agency,0,SINGAPORE,Online,22,,63,2 way Comprehensive Plan,0
50907,48,SSI,Airlines,0.23,SINGAPORE,Online,38,,0.83,Ticket Protector,0
6529,49,EPX,Travel Agency,0,HONG KONG,Online,3,,20,1 way Comprehensive Plan,0
41722,33,EPX,Travel Agency,0,UNITED STATES,Online,95,,10,Cancellation Plan,0
54678,38,LWC,Travel Agency,210.21,UNITED STATES,Online,382,M,323.4,Annual Travel Protect Platinum,0
6495,36,EPX,Travel Agency,0,UNITED ARAB EMIRATES,Online,30,,71,Cancellation Plan,0
43504,32,C2B,Airlines,126.75,SINGAPORE,Online,90,M,507,Silver Plan,1
33187,60,C2B,Airlines,13.38,SINGAPORE,Online,82,F,53.5,Bronze Plan,0
57605,36,EPX,Travel Agency,0,PHILIPPINES,Online,18,,60,2 way Comprehensive Plan,0
8313,47,JZI,Airlines,6.3,VIET NAM,Online,7,M,18,Basic Plan,0
45891,36,EPX,Travel Agency,0,CHINA,Online,14,,30,2 way Comprehensive Plan,1
57736,23,C2B,Airlines,6.75,SINGAPORE,Online,10,M,27,Bronze Plan,1
47589,48,C2B,Airlines,8.38,SINGAPORE,Online,8,F,33.5,Gold Plan,0
35929,36,EPX,Travel Agency,0,GERMANY,Online,54,,74,2 way Comprehensive Plan,0
991,36,EPX,Travel Agency,0,THAILAND,Online,108,,27,Cancellation Plan,0
49042,36,EPX,Travel Agency,0,INDONESIA,Online,8,,28,2 way Comprehensive Plan,0
6214,36,CWT,Travel Agency,23.76,NORWAY,Online,12,,39.6,Rental Vehicle Excess Insurance,0
26173,36,EPX,Travel Agency,0,SINGAPORE,Online,3,,20,1 way Comprehensive Plan,0
42770,36,EPX,Travel Agency,0,CHINA,Online,2,,26,1 way Comprehensive Plan,0
61390,34,LWC,Travel Agency,22.1,INDONESIA,Online,18,M,34,Single Trip Travel Protect Silver,0
23600,24,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,58,,29.7,Rental Vehicle Excess Insurance,1
34352,42,JZI,Airlines,6.3,INDONESIA,Online,4,M,18,Basic Plan,0
55024,36,EPX,Travel Agency,0,THAILAND,Online,10,,82,2 way Comprehensive Plan,0
18319,35,C2B,Airlines,63.21,SINGAPORE,Online,368,M,252.85,Annual Silver Plan,1
29323,21,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,23,,26,Cancellation Plan,0
48219,64,C2B,Airlines,6.75,SINGAPORE,Online,11,F,27,Bronze Plan,1
50648,36,EPX,Travel Agency,0,SINGAPORE,Online,2,,10,Cancellation Plan,0
6650,23,EPX,Travel Agency,0,INDONESIA,Online,23,,10,Cancellation Plan,0
59342,25,JZI,Airlines,9.1,"KOREA, REPUBLIC OF",Online,54,F,26,Basic Plan,0
24957,31,JZI,Airlines,15.75,JAPAN,Online,36,M,45,Value Plan,0
23337,44,C2B,Airlines,63.21,SINGAPORE,Online,419,F,252.85,Annual Silver Plan,1
30939,36,EPX,Travel Agency,0,INDIA,Online,1,,15,Cancellation Plan,0
37360,36,EPX,Travel Agency,0,PHILIPPINES,Online,7,,61,2 way Comprehensive Plan,1
33784,69,C2B,Airlines,3.38,SINGAPORE,Online,17,M,13.5,Bronze Plan,0
39695,32,C2B,Airlines,13.63,SINGAPORE,Online,13,F,54.5,Silver Plan,1
17120,34,EPX,Travel Agency,0,UNITED STATES,Online,52,,112,2 way Comprehensive Plan,0
12312,36,EPX,Travel Agency,0,PHILIPPINES,Online,107,,20,2 way Comprehensive Plan,0
58981,28,C2B,Airlines,54,SINGAPORE,Online,378,F,216,Annual Silver Plan,1
53055,36,EPX,Travel Agency,0,CHINA,Online,1,,12,Cancellation Plan,0
53389,30,CWT,Travel Agency,11.88,"KOREA, REPUBLIC OF",Online,31,,19.8,Rental Vehicle Excess Insurance,0
29447,46,C2B,Airlines,63.21,SINGAPORE,Online,375,F,252.85,Annual Silver Plan,1
46667,36,EPX,Travel Agency,0,MALAYSIA,Online,11,,60,Cancellation Plan,0
132,31,CWT,Travel Agency,5.94,UNITED STATES,Online,152,,9.9,Rental Vehicle Excess Insurance,0
32544,36,EPX,Travel Agency,0,INDIA,Online,24,,44,2 way Comprehensive Plan,0
23957,72,CWT,Travel Agency,23.76,CANADA,Online,21,,39.6,Rental Vehicle Excess Insurance,0
46105,31,CWT,Travel Agency,17.82,AUSTRALIA,Online,27,,29.7,Rental Vehicle Excess Insurance,0
23547,5,CCR,Travel Agency,19.14,THAILAND,Offline,8,F,58,Premier Plan,0
42346,55,LWC,Travel Agency,208.16,UNITED STATES,Online,367,M,320.25,Annual Travel Protect Gold,0
29132,36,EPX,Travel Agency,0,GERMANY,Online,73,,20,Cancellation Plan,0
61617,65,JZI,Airlines,21.35,FINLAND,Online,43,F,61,Basic Plan,0
29099,36,EPX,Travel Agency,0,THAILAND,Online,49,,34,2 way Comprehensive Plan,0
28292,33,C2B,Airlines,7.38,SINGAPORE,Online,20,F,29.5,Bronze Plan,0
50108,36,EPX,Travel Agency,0,HONG KONG,Online,101,,61,2 way Comprehensive Plan,0
11930,36,EPX,Travel Agency,0,PHILIPPINES,Online,24,,55,2 way Comprehensive Plan,0
33533,118,JWT,Airlines,49.6,INDIA,Online,3,M,124,Value Plan,0
60533,35,EPX,Travel Agency,0,CHINA,Online,35,,27,Cancellation Plan,0
46471,48,SSI,Airlines,2.91,SINGAPORE,Online,44,,10.38,Ticket Protector,0
20277,36,EPX,Travel Agency,0,CHINA,Online,42,,20,1 way Comprehensive Plan,0
56061,44,LWC,Travel Agency,49.73,FRANCE,Online,31,M,76.5,Single Trip Travel Protect Gold,1
32178,48,ART,Airlines,1.55,PHILIPPINES,Online,3,M,4.43,24 Protect,0
25249,21,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,102,,20,1 way Comprehensive Plan,0
45313,30,C2B,Airlines,15,SINGAPORE,Online,27,M,60,Bronze Plan,1
55915,22,C2B,Airlines,5.63,SINGAPORE,Online,19,M,22.5,Silver Plan,1
44179,36,EPX,Travel Agency,0,VIET NAM,Online,39,,11,Cancellation Plan,0
21323,34,EPX,Travel Agency,0,THAILAND,Online,29,,12,Cancellation Plan,0
16449,36,EPX,Travel Agency,0,JAPAN,Online,15,,79,2 way Comprehensive Plan,0
44615,42,C2B,Airlines,54,SINGAPORE,Online,371,F,216,Annual Silver Plan,0
58084,54,EPX,Travel Agency,0,THAILAND,Online,20,,41,2 way Comprehensive Plan,0
27300,23,CWT,Travel Agency,17.82,UNITED STATES,Online,25,,29.7,Rental Vehicle Excess Insurance,0
62008,37,C2B,Airlines,54,SINGAPORE,Online,364,F,216,Annual Silver Plan,0
3930,39,C2B,Airlines,127.75,SINGAPORE,Online,370,M,511,Annual Gold Plan,0
39863,25,JZI,Airlines,10.5,MYANMAR,Online,35,F,30,Basic Plan,0
22154,36,C2B,Airlines,4.88,SINGAPORE,Online,3,M,19.5,Silver Plan,0
36108,56,C2B,Airlines,4.5,SINGAPORE,Online,6,M,18,Bronze Plan,1
45863,31,C2B,Airlines,54,SINGAPORE,Online,384,M,216,Annual Silver Plan,1
45325,29,C2B,Airlines,5,SINGAPORE,Online,11,F,20,Bronze Plan,1
12415,29,EPX,Travel Agency,0,MALAYSIA,Online,23,,10,Cancellation Plan,0
62247,60,CWT,Travel Agency,59.4,CANADA,Online,181,,99,Rental Vehicle Excess Insurance,0
48531,36,EPX,Travel Agency,0,PHILIPPINES,Online,102,,24,Cancellation Plan,0
31344,48,SSI,Airlines,0.2,SINGAPORE,Online,15,,0.71,Ticket Protector,0
13443,31,CWT,Travel Agency,5.94,NORWAY,Online,1,,9.9,Rental Vehicle Excess Insurance,0
50212,59,C2B,Airlines,48.3,SINGAPORE,Online,398,F,193.2,Annual Silver Plan,1
45346,36,C2B,Airlines,75.6,SINGAPORE,Online,368,M,302.4,Annual Silver Plan,1
60310,35,EPX,Travel Agency,0,CHINA,Online,19,,39,2 way Comprehensive Plan,0
54484,52,JZI,Airlines,9.1,MACAO,Online,27,M,26,Basic Plan,0
36699,26,EPX,Travel Agency,0,CHINA,Online,4,,10,Cancellation Plan,0
24394,39,CWT,Travel Agency,53.46,AUSTRALIA,Online,26,,0,Rental Vehicle Excess Insurance,0
44346,52,EPX,Travel Agency,0,THAILAND,Online,39,,10,Cancellation Plan,1
17607,36,EPX,Travel Agency,0,INDIA,Online,10,,30,2 way Comprehensive Plan,0
49923,59,C2B,Airlines,64.8,SINGAPORE,Online,380,M,259.2,Annual Silver Plan,0
16784,27,CWT,Travel Agency,17.82,POLAND,Online,37,,29.7,Rental Vehicle Excess Insurance,0
35927,36,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,122,,56,2 way Comprehensive Plan,0
42203,55,C2B,Airlines,7.38,SINGAPORE,Online,10,M,29.5,Silver Plan,0
8833,36,EPX,Travel Agency,0,HONG KONG,Online,53,,40,Cancellation Plan,0
52487,36,EPX,Travel Agency,0,SINGAPORE,Online,115,,11,Cancellation Plan,0
19027,31,CWT,Travel Agency,29.7,GERMANY,Online,43,,0,Rental Vehicle Excess Insurance,0
31098,36,EPX,Travel Agency,0,FRANCE,Online,40,,101,2 way Comprehensive Plan,0
29291,36,EPX,Travel Agency,0,PHILIPPINES,Online,12,,20,2 way Comprehensive Plan,0
53176,60,CWT,Travel Agency,23.76,AUSTRALIA,Online,13,,39.6,Rental Vehicle Excess Insurance,0
58487,20,EPX,Travel Agency,0,JAPAN,Online,23,,80,Cancellation Plan,0
35770,36,EPX,Travel Agency,0,HONG KONG,Online,1,,10,Cancellation Plan,0
53460,36,EPX,Travel Agency,0,VIET NAM,Online,41,,10,Cancellation Plan,0
37277,49,JZI,Airlines,9.1,HONG KONG,Online,48,M,26,Basic Plan,0
51843,40,C2B,Airlines,4,SINGAPORE,Online,6,F,16,Bronze Plan,1
16806,45,CWT,Travel Agency,41.58,AUSTRALIA,Online,41,,69.3,Rental Vehicle Excess Insurance,0
49301,42,EPX,Travel Agency,0,SINGAPORE,Online,105,,13,Cancellation Plan,0
56963,48,SSI,Airlines,0.26,SINGAPORE,Online,2,,0.92,Ticket Protector,0
8905,39,JZI,Airlines,9.1,CHINA,Online,9,F,26,Basic Plan,0
43568,36,EPX,Travel Agency,0,INDONESIA,Online,17,,20,2 way Comprehensive Plan,0
34710,36,EPX,Travel Agency,0,AUSTRALIA,Online,25,,20,1 way Comprehensive Plan,0
13629,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,60,,0,2 way Comprehensive Plan,0
5398,50,EPX,Travel Agency,0,JAPAN,Online,32,,37,Cancellation Plan,0
1717,39,EPX,Travel Agency,0,SINGAPORE,Online,4,,20,1 way Comprehensive Plan,0
6904,27,EPX,Travel Agency,0,THAILAND,Online,15,,20,2 way Comprehensive Plan,0
42864,36,EPX,Travel Agency,0,SINGAPORE,Online,48,,48,2 way Comprehensive Plan,0
11698,35,EPX,Travel Agency,0,HONG KONG,Online,46,,20,2 way Comprehensive Plan,0
52834,49,CWT,Travel Agency,23.76,AUSTRALIA,Online,37,,39.6,Rental Vehicle Excess Insurance,0
40624,52,C2B,Airlines,26.63,SINGAPORE,Online,39,M,106.5,Silver Plan,1
20482,31,EPX,Travel Agency,0,MALAYSIA,Online,8,,10,Cancellation Plan,0
55949,47,CWT,Travel Agency,23.76,SWITZERLAND,Online,11,,39.6,Rental Vehicle Excess Insurance,0
34488,36,EPX,Travel Agency,0,AUSTRALIA,Online,156,,37,Cancellation Plan,0
36703,36,EPX,Travel Agency,0,SINGAPORE,Online,37,,24,1 way Comprehensive Plan,0
36434,58,CWT,Travel Agency,41.58,AUSTRALIA,Online,53,,69.3,Rental Vehicle Excess Insurance,0
708,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,20,,11,Cancellation Plan,0
52593,38,C2B,Airlines,5.25,SINGAPORE,Online,10,M,21,Bronze Plan,1
21341,36,EPX,Travel Agency,0,CAMBODIA,Online,20,,10,Cancellation Plan,0
30237,36,EPX,Travel Agency,0,HONG KONG,Online,14,,18,Cancellation Plan,0
60369,30,EPX,Travel Agency,0,THAILAND,Online,38,,13,Cancellation Plan,1
1554,48,SSI,Airlines,3.1,SINGAPORE,Online,42,,11.06,Ticket Protector,0
20789,33,CWT,Travel Agency,23.76,THAILAND,Online,4,,39.6,Rental Vehicle Excess Insurance,0
55371,41,C2B,Airlines,15,SINGAPORE,Online,46,M,60,Bronze Plan,0
49236,25,EPX,Travel Agency,0,UNITED STATES,Online,74,,104,2 way Comprehensive Plan,1
27103,26,C2B,Airlines,46.96,SINGAPORE,Online,365,F,187.85,Annual Silver Plan,1
17386,33,EPX,Travel Agency,0,PHILIPPINES,Online,5,,10,Cancellation Plan,0
36620,66,CWT,Travel Agency,17.82,NEW ZEALAND,Online,4,,29.7,Rental Vehicle Excess Insurance,0
35976,36,EPX,Travel Agency,0,HONG KONG,Online,74,,16,Cancellation Plan,1
29348,36,EPX,Travel Agency,0,INDONESIA,Online,8,,15,Cancellation Plan,0
22579,36,EPX,Travel Agency,0,HONG KONG,Online,47,,18,Cancellation Plan,0
1630,30,EPX,Travel Agency,0,MALAYSIA,Online,35,,20,2 way Comprehensive Plan,0
30159,72,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
18703,36,EPX,Travel Agency,0,CHINA,Online,40,,10,Cancellation Plan,0
4646,25,EPX,Travel Agency,0,UNITED STATES,Online,16,,40,Cancellation Plan,0
52283,36,EPX,Travel Agency,0,SINGAPORE,Online,2,,14,Cancellation Plan,0
37614,31,CWT,Travel Agency,83.16,SWEDEN,Online,34,,138.6,Rental Vehicle Excess Insurance,0
45166,53,CWT,Travel Agency,47.52,AUSTRALIA,Online,25,,79.2,Rental Vehicle Excess Insurance,0
38591,36,EPX,Travel Agency,0,RUSSIAN FEDERATION,Online,2,,0,1 way Comprehensive Plan,0
58104,35,EPX,Travel Agency,0,UNITED STATES,Online,16,,80,Cancellation Plan,0
57057,36,EPX,Travel Agency,0,THAILAND,Online,47,,112,2 way Comprehensive Plan,0
121,30,C2B,Airlines,6.75,SINGAPORE,Online,29,M,27,Bronze Plan,0
33643,58,CWT,Travel Agency,41.58,AUSTRALIA,Online,11,,0,Rental Vehicle Excess Insurance,0
39420,31,LWC,Travel Agency,40.95,JAPAN,Online,147,F,63,Single Trip Travel Protect Gold,1
43278,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,11,,31,Cancellation Plan,0
26588,36,EPX,Travel Agency,0,MALAYSIA,Online,134,,20,2 way Comprehensive Plan,0
47333,36,EPX,Travel Agency,0,MALAYSIA,Online,6,,10,Cancellation Plan,0
35435,47,C2B,Airlines,13.38,SINGAPORE,Online,67,F,53.5,Bronze Plan,0
56446,17,JZI,Airlines,10.5,THAILAND,Online,27,F,30,Basic Plan,0
14733,36,EPX,Travel Agency,0,THAILAND,Online,12,,14,Cancellation Plan,0
22763,36,EPX,Travel Agency,0,THAILAND,Online,16,,20,2 way Comprehensive Plan,0
57806,40,EPX,Travel Agency,0,UNITED STATES,Online,39,,112,2 way Comprehensive Plan,1
27753,52,CWT,Travel Agency,95.04,CANADA,Online,17,,0,Rental Vehicle Excess Insurance,0
49792,36,EPX,Travel Agency,0,PHILIPPINES,Online,5,,30,2 way Comprehensive Plan,0
2212,50,C2B,Airlines,12.5,SINGAPORE,Online,10,F,50,Silver Plan,1
28967,36,EPX,Travel Agency,0,CAMBODIA,Online,4,,112,2 way Comprehensive Plan,0
16573,42,JZI,Airlines,33.6,UNITED STATES,Online,19,M,0,Value Plan,0
51850,50,C2B,Airlines,8.38,SINGAPORE,Online,12,F,33.5,Bronze Plan,0
2705,34,JZI,Airlines,9.1,"KOREA, REPUBLIC OF",Online,61,F,26,Basic Plan,0
26239,56,CWT,Travel Agency,23.76,THAILAND,Online,31,,39.6,Rental Vehicle Excess Insurance,0
8247,36,EPX,Travel Agency,0,INDONESIA,Online,15,,10,Cancellation Plan,0
61802,42,LWC,Travel Agency,210.21,UNITED STATES,Online,364,F,323.4,Annual Travel Protect Platinum,0
29188,36,EPX,Travel Agency,0,CHINA,Online,17,,20,1 way Comprehensive Plan,0
47469,37,EPX,Travel Agency,0,INDONESIA,Online,2,,10,Cancellation Plan,0
14305,58,EPX,Travel Agency,0,CANADA,Online,44,,76,Cancellation Plan,0
25400,36,EPX,Travel Agency,0,CHINA,Online,161,,15,Cancellation Plan,0
58946,57,TST,Travel Agency,10.5,MALAYSIA,Offline,17,F,30,Travel Cruise Protect,0
11753,36,EPX,Travel Agency,0,AUSTRALIA,Online,40,,67,Cancellation Plan,0
58785,29,C2B,Airlines,15.5,SINGAPORE,Online,38,F,62,Silver Plan,1
43987,41,EPX,Travel Agency,0,MALAYSIA,Online,1,,20,1 way Comprehensive Plan,0
57313,60,JZI,Airlines,12.25,CHINA,Online,21,M,35,Basic Plan,0
37437,48,SSI,Airlines,2.76,SINGAPORE,Online,8,,9.83,Ticket Protector,0
44656,34,EPX,Travel Agency,0,SINGAPORE,Online,26,,20,2 way Comprehensive Plan,0
39065,36,EPX,Travel Agency,0,HONG KONG,Online,109,,22,2 way Comprehensive Plan,0
6262,29,EPX,Travel Agency,0,UNITED STATES,Online,25,,112,2 way Comprehensive Plan,0
48953,53,JZI,Airlines,7.7,CHINA,Online,5,M,22,Basic Plan,0
3352,36,EPX,Travel Agency,0,INDONESIA,Online,8,,16,Cancellation Plan,0
4649,36,EPX,Travel Agency,0,SINGAPORE,Online,4,,10,Cancellation Plan,0
53097,48,KML,Travel Agency,14.44,INDONESIA,Online,21,F,38,Premier Plan,1
19999,36,EPX,Travel Agency,0,INDONESIA,Online,14,,10,Cancellation Plan,0
25640,46,JZI,Airlines,6.3,INDONESIA,Online,3,M,18,Basic Plan,0
41092,33,CWT,Travel Agency,29.7,PORTUGAL,Online,18,,49.5,Rental Vehicle Excess Insurance,0
36838,50,EPX,Travel Agency,0,THAILAND,Online,26,,0,2 way Comprehensive Plan,0
40331,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,96,,26,Cancellation Plan,0
53058,45,EPX,Travel Agency,0,CHINA,Online,45,,11,Cancellation Plan,0
10094,36,EPX,Travel Agency,0,CHINA,Online,16,,20,Cancellation Plan,0
55524,57,TST,Travel Agency,10.5,THAILAND,Offline,29,F,30,Travel Cruise Protect,0
34246,36,EPX,Travel Agency,0,MALAYSIA,Online,58,,20,2 way Comprehensive Plan,0
54163,118,EPX,Travel Agency,0,CHINA,Offline,19,,33,1 way Comprehensive Plan,1
5419,27,JZI,Airlines,6.3,VIET NAM,Online,27,F,18,Basic Plan,0
11440,43,C2B,Airlines,80.44,SINGAPORE,Online,417,F,321.75,Annual Gold Plan,0
30694,28,C2B,Airlines,4.63,SINGAPORE,Online,9,M,18.5,Silver Plan,1
17305,38,C2B,Airlines,63.21,SINGAPORE,Online,366,M,252.85,Annual Silver Plan,1
46617,63,EPX,Travel Agency,0,VIET NAM,Online,41,,10,Cancellation Plan,0
1370,48,KML,Travel Agency,14.44,INDONESIA,Online,104,F,38,Premier Plan,0
56219,36,EPX,Travel Agency,0,AUSTRALIA,Online,38,,80,Cancellation Plan,0
2787,30,EPX,Travel Agency,0,MALAYSIA,Online,14,,10,Cancellation Plan,0
18457,36,EPX,Travel Agency,0,PHILIPPINES,Online,12,,13,Cancellation Plan,0
27680,36,EPX,Travel Agency,0,SWITZERLAND,Online,63,,32,Cancellation Plan,0
6770,36,EPX,Travel Agency,0,ITALY,Online,58,,17,Cancellation Plan,0
34233,36,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,16,,38,2 way Comprehensive Plan,0
8322,22,C2B,Airlines,12.07,SINGAPORE,Online,29,M,48.3,Bronze Plan,0
6260,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,21,,83,2 way Comprehensive Plan,0
43352,40,JZI,Airlines,9.1,CHINA,Online,60,M,26,Basic Plan,0
8799,24,EPX,Travel Agency,0,MALAYSIA,Online,17,,10,Cancellation Plan,0
4656,32,EPX,Travel Agency,0,SINGAPORE,Online,14,,16,Cancellation Plan,0
8078,36,EPX,Travel Agency,0,ITALY,Online,39,,80,Cancellation Plan,0
6241,36,EPX,Travel Agency,0,MALAYSIA,Online,8,,20,2 way Comprehensive Plan,0
626,36,EPX,Travel Agency,0,CHINA,Online,7,,50,2 way Comprehensive Plan,0
49034,32,EPX,Travel Agency,0,UNITED STATES,Online,112,,82,2 way Comprehensive Plan,0
36529,36,EPX,Travel Agency,0,THAILAND,Online,2,,20,1 way Comprehensive Plan,0
44075,71,CWT,Travel Agency,100.98,AUSTRALIA,Online,73,,168.3,Rental Vehicle Excess Insurance,1
12209,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,114,,19,Cancellation Plan,0
714,23,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,8,,59,Cancellation Plan,0
11688,36,EPX,Travel Agency,0,UNITED STATES,Online,171,,104,2 way Comprehensive Plan,0
44647,42,EPX,Travel Agency,0,INDIA,Online,9,,36,2 way Comprehensive Plan,0
8645,36,EPX,Travel Agency,0,THAILAND,Online,19,,10,Cancellation Plan,0
50901,46,LWC,Travel Agency,27.3,CHINA,Online,5,M,42,Single Trip Travel Protect Platinum,1
33794,53,C2B,Airlines,57.13,SINGAPORE,Online,104,F,228.5,Silver Plan,1
45281,48,KML,Travel Agency,28.5,NETHERLANDS,Online,10,M,75,Value Plan,0
41458,26,C2B,Airlines,70.2,SINGAPORE,Online,398,M,280.8,Annual Silver Plan,1
22484,40,C2B,Airlines,63.21,SINGAPORE,Online,365,M,252.85,Annual Silver Plan,0
47839,36,EPX,Travel Agency,0,INDONESIA,Online,46,,20,2 way Comprehensive Plan,0
37846,34,EPX,Travel Agency,0,THAILAND,Online,40,,21,Cancellation Plan,0
27654,36,EPX,Travel Agency,0,MALAYSIA,Online,3,,10,Cancellation Plan,0
23652,31,EPX,Travel Agency,0,INDONESIA,Online,3,,10,Cancellation Plan,0
4830,52,EPX,Travel Agency,0,MALAYSIA,Online,8,,46,2 way Comprehensive Plan,0
27942,36,EPX,Travel Agency,0,CHINA,Online,35,,27,2 way Comprehensive Plan,0
61916,35,EPX,Travel Agency,0,BANGLADESH,Online,12,,15,Cancellation Plan,0
10150,37,JZI,Airlines,12.95,PHILIPPINES,Online,289,F,37,Basic Plan,0
18321,74,C2B,Airlines,46.96,SINGAPORE,Online,369,M,187.85,Annual Silver Plan,1
17048,33,C2B,Airlines,63.21,SINGAPORE,Online,382,F,252.85,Annual Silver Plan,0
49684,36,EPX,Travel Agency,0,AUSTRALIA,Online,16,,49,Cancellation Plan,0
6436,36,EPX,Travel Agency,0,MALAYSIA,Online,3,,31,2 way Comprehensive Plan,0
43267,53,EPX,Travel Agency,0,HONG KONG,Online,4,,29,2 way Comprehensive Plan,0
31703,36,EPX,Travel Agency,0,CHINA,Online,13,,49,2 way Comprehensive Plan,1
41704,31,EPX,Travel Agency,0,THAILAND,Online,6,,20,2 way Comprehensive Plan,0
11515,36,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,89,,20,2 way Comprehensive Plan,0
16546,38,EPX,Travel Agency,0,INDONESIA,Online,58,,10,Cancellation Plan,0
45085,39,LWC,Travel Agency,25.84,AUSTRALIA,Online,12,F,39.75,Single Trip Travel Protect Silver,0
8311,29,JZI,Airlines,9.1,CHINA,Online,9,M,26,Basic Plan,0
